assign_edges,average_branching,comparison_edges,constants,edges,main_automaton_nodes,max_branching,nodes,reachability_edges,reachability_subautomatons,repeat_nodes,repeat_or_unique_nodes,skip_edges,state_size,tag_edges,typedefs,unique_nodes,variables,game,language,flags
17,1.2325581395348837,24,8,53,25,4,48,8,4,0,0,2,140,2,9,0,7,ticTacDie,hrg,--prune-unreachable-nodes
17,1.238095238095238,24,9,52,25,4,47,8,4,0,0,1,140,2,9,0,7,ticTacDie,hrg,--prune-unused-constants
17,1.238095238095238,24,8,52,25,4,47,8,4,0,0,1,142,2,9,0,8,ticTacDie,hrg,--prune-unused-variables
17,1.238095238095238,24,8,52,25,4,47,8,4,0,0,1,140,2,9,0,7,ticTacDie,hrg,--reorder-conditions
17,1.238095238095238,24,8,52,25,4,47,8,4,0,0,1,140,2,9,0,7,ticTacDie,hrg,--skip-artificial-tags
17,1.238095238095238,24,8,52,25,4,47,8,4,0,0,1,140,2,9,0,7,ticTacDie,hrg,--skip-redundant-tags
17,1.238095238095238,24,8,52,25,4,47,8,4,0,0,1,140,2,9,0,7,ticTacDie,hrg,--skip-self-assignments
17,1.238095238095238,24,8,52,25,4,47,8,4,0,0,1,140,2,9,0,7,ticTacDie,hrg,--skip-self-comparisons
17,1.238095238095238,24,8,52,25,4,47,8,4,0,0,1,140,2,9,0,7,ticTacDie,hrg,--skip-unused-tags
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--enable-all-optimizations
26,1.0886075949367089,20,1,86,74,4,80,0,0,0,0,36,54,4,8,0,7,turingMachine,hrg,none
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--compact-comparisons
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--compact-reachability
23,1.1076923076923078,17,1,72,66,2,66,0,0,0,0,28,54,4,8,0,7,turingMachine,hrg,--compact-skip-edges
26,1.175,16,1,47,41,2,41,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--inline-assignment
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--inline-reachability
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--join-exclusive-edges
23,1.170731707317073,20,1,48,42,4,42,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--join-fork-prefixes
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--join-fork-suffixes
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--merge-accesses
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--propagate-constants
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--prune-self-loops
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--prune-singleton-types
23,1.1666666666666667,16,1,49,38,2,43,0,0,0,0,6,54,4,8,0,7,turingMachine,hrg,--prune-unreachable-nodes
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--prune-unused-constants
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--prune-unused-variables
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--reorder-conditions
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--skip-artificial-tags
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--skip-redundant-tags
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--skip-self-assignments
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--skip-self-comparisons
23,1.1891891891891893,16,1,44,38,2,38,0,0,0,0,1,54,4,8,0,7,turingMachine,hrg,--skip-unused-tags
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--enable-all-optimizations
20,1.1538461538461535,9,7,45,38,2,40,0,0,0,0,11,238,5,9,0,7,twentyOne,hrg,none
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--compact-comparisons
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--compact-reachability
18,1.1935483870967742,9,6,37,32,2,32,0,0,0,0,5,238,5,9,0,7,twentyOne,hrg,--compact-skip-edges
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--inline-assignment
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--inline-reachability
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--join-exclusive-edges
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--join-fork-prefixes
20,1.206896551724138,9,6,35,30,2,30,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--join-fork-suffixes
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--merge-accesses
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--propagate-constants
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--prune-self-loops
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--prune-singleton-types
18,1.2142857142857142,9,6,34,28,2,29,0,0,0,0,2,238,5,9,0,7,twentyOne,hrg,--prune-unreachable-nodes
18,1.2222222222222223,9,8,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--prune-unused-constants
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--prune-unused-variables
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--reorder-conditions
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--skip-artificial-tags
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--skip-redundant-tags
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--skip-self-assignments
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--skip-self-comparisons
18,1.2222222222222223,9,6,33,28,2,28,0,0,0,0,1,238,5,9,0,7,twentyOne,hrg,--skip-unused-tags
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--enable-all-optimizations
15,1.1590909090909092,10,6,51,33,4,46,2,1,0,0,18,420,6,9,0,7,clobber,hrg,none
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--compact-comparisons
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--compact-reachability
13,1.2058823529411764,10,10,41,28,4,36,2,1,0,0,14,418,2,9,0,6,clobber,hrg,--compact-skip-edges
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--inline-assignment
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--inline-reachability
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--join-exclusive-edges
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--join-fork-prefixes
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--join-fork-suffixes
15,1.2592592592592593,10,6,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--merge-accesses
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--propagate-constants
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--prune-self-loops
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--prune-singleton-types
15,1.25,10,7,35,24,4,30,2,1,0,0,6,420,2,9,0,7,clobber,hrg,--prune-unreachable-nodes
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--prune-unused-constants
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--prune-unused-variables
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--reorder-conditions
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,1,420,6,9,0,7,clobber,hrg,--skip-artificial-tags
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--skip-redundant-tags
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--skip-self-assignments
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--skip-self-comparisons
15,1.2592592592592593,10,7,34,24,4,29,2,1,0,0,5,420,2,9,0,7,clobber,hrg,--skip-unused-tags
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--enable-all-optimizations
76,1.3243243243243243,30,29,245,124,24,188,4,2,0,0,84,420,51,11,0,11,ataxx,hrg,none
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--compact-comparisons
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--compact-reachability
73,1.594059405940594,30,30,161,94,24,104,4,2,0,0,29,416,25,11,0,9,ataxx,hrg,--compact-skip-edges
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--inline-assignment
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--inline-reachability
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--join-exclusive-edges
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--join-fork-prefixes
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--join-fork-suffixes
76,1.7692307692307692,30,29,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--merge-accesses
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--propagate-constants
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--prune-self-loops
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--prune-singleton-types
76,1.75,30,30,140,72,24,83,4,2,0,0,5,420,25,11,0,11,ataxx,hrg,--prune-unreachable-nodes
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--prune-unused-constants
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--prune-unused-variables
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--reorder-conditions
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,1,420,27,11,0,11,ataxx,hrg,--skip-artificial-tags
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--skip-redundant-tags
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--skip-self-assignments
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--skip-self-comparisons
76,1.7692307692307692,30,30,138,72,24,81,4,2,0,0,3,420,25,11,0,11,ataxx,hrg,--skip-unused-tags
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--enable-all-optimizations
14,1.125,6,19,45,35,4,42,2,1,0,0,17,341,6,9,0,7,knightthrough,hrg,none
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--compact-comparisons
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--compact-reachability
12,1.1612903225806452,6,18,36,30,4,33,2,1,0,0,14,339,2,9,0,6,knightthrough,hrg,--compact-skip-edges
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--inline-assignment
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--inline-reachability
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--join-exclusive-edges
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--join-fork-prefixes
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--join-fork-suffixes
14,1.2083333333333333,6,17,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--merge-accesses
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--propagate-constants
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--prune-self-loops
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--prune-singleton-types
14,1.2,6,18,30,23,4,27,2,1,0,0,6,341,2,9,0,7,knightthrough,hrg,--prune-unreachable-nodes
14,1.2083333333333333,6,20,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--prune-unused-constants
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--prune-unused-variables
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--reorder-conditions
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,1,341,6,9,0,7,knightthrough,hrg,--skip-artificial-tags
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--skip-redundant-tags
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--skip-self-assignments
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--skip-self-comparisons
14,1.2083333333333333,6,18,29,23,4,26,2,1,0,0,5,341,2,9,0,7,knightthrough,hrg,--skip-unused-tags
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--enable-all-optimizations
50,1.1686746987951808,116,8,291,40,4,254,8,4,0,0,115,103312,2,9,0,12,gomoku_freeStyle,hrg,none
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--compact-comparisons
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--compact-reachability
15,1.2307692307692308,116,32,224,37,2,187,8,4,0,0,83,1144,2,9,0,5,gomoku_freeStyle,hrg,--compact-skip-edges
33,1.5121951219512195,80,8,124,25,4,87,8,4,0,0,1,103298,2,9,0,8,gomoku_freeStyle,hrg,--inline-assignment
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--inline-reachability
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--join-exclusive-edges
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--join-fork-prefixes
18,1.4077669902912622,116,32,145,26,8,108,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--join-fork-suffixes
15,1.42,116,8,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--merge-accesses
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--propagate-constants
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--prune-self-loops
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--prune-singleton-types
15,1.4158415841584158,116,32,143,23,8,106,8,4,0,0,2,1144,2,9,0,5,gomoku_freeStyle,hrg,--prune-unreachable-nodes
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--prune-unused-constants
15,1.42,116,32,142,23,8,105,8,4,0,0,1,103312,2,9,0,12,gomoku_freeStyle,hrg,--prune-unused-variables
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--reorder-conditions
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--skip-artificial-tags
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--skip-redundant-tags
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--skip-self-assignments
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--skip-self-comparisons
15,1.42,116,32,142,23,8,105,8,4,0,0,1,1144,2,9,0,5,gomoku_freeStyle,hrg,--skip-unused-tags
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--enable-all-optimizations
84,1.2024291497975708,92,14,297,174,8,251,6,3,0,0,93,273,22,13,0,8,alquerque,hrg,none
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--compact-comparisons
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--compact-reachability
54,1.2463054187192115,92,22,253,142,8,207,6,3,0,0,83,273,18,13,0,8,alquerque,hrg,--compact-skip-edges
78,1.3401360544217686,92,14,197,109,8,151,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--inline-assignment
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--inline-reachability
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--join-exclusive-edges
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--join-fork-prefixes
60,1.3875968992248062,92,22,179,107,8,133,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--join-fork-suffixes
54,1.4065040650406504,92,13,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--merge-accesses
54,1.4065040650406504,92,15,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--propagate-constants
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--prune-self-loops
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--prune-singleton-types
54,1.403225806451613,92,22,174,101,8,128,6,3,0,0,4,273,18,13,0,8,alquerque,hrg,--prune-unreachable-nodes
54,1.4065040650406504,92,23,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--prune-unused-constants
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--prune-unused-variables
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--reorder-conditions
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,1,273,20,13,0,8,alquerque,hrg,--skip-artificial-tags
54,1.4,92,22,175,103,8,129,6,3,0,0,3,273,20,13,0,8,alquerque,hrg,--skip-redundant-tags
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--skip-self-assignments
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--skip-self-comparisons
54,1.4065040650406504,92,22,173,101,8,127,6,3,0,0,3,273,18,13,0,8,alquerque,hrg,--skip-unused-tags
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--enable-all-optimizations
63,1.1578947368421053,48,14,220,125,4,195,8,4,0,0,81,268,20,11,0,7,englishDraughts_split,hrg,none
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--compact-comparisons
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--compact-reachability
57,1.2054794520547945,47,18,176,109,4,151,8,4,0,0,44,268,20,11,0,7,englishDraughts_split,hrg,--compact-skip-edges
58,1.2884615384615383,47,18,134,78,4,109,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--inline-assignment
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--inline-reachability
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--join-exclusive-edges
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--join-fork-prefixes
59,1.2830188679245282,48,18,136,79,4,111,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--join-fork-suffixes
54,1.3,47,14,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--merge-accesses
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--propagate-constants
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--prune-self-loops
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--prune-singleton-types
54,1.297029702970297,47,18,131,74,4,106,8,4,0,0,2,268,20,11,0,7,englishDraughts_split,hrg,--prune-unreachable-nodes
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--prune-unused-constants
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--prune-unused-variables
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--reorder-conditions
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--skip-artificial-tags
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--skip-redundant-tags
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--skip-self-assignments
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--skip-self-comparisons
54,1.3,47,18,130,74,4,105,8,4,0,0,1,268,20,11,0,7,englishDraughts_split,hrg,--skip-unused-tags
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--enable-all-optimizations
10,1.0,0,1,14,14,1,15,0,0,0,0,2,26,2,7,0,5,diceThrowCompare,hrg,none
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--compact-comparisons
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--compact-reachability
10,1.0,0,1,13,14,1,14,0,0,0,0,1,26,2,7,0,5,diceThrowCompare,hrg,--compact-skip-edges
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--inline-assignment
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--inline-reachability
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--join-exclusive-edges
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--join-fork-prefixes
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--join-fork-suffixes
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--merge-accesses
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--propagate-constants
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--prune-self-loops
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--prune-singleton-types
10,1.0,0,1,13,13,1,14,0,0,0,0,1,26,2,7,0,5,diceThrowCompare,hrg,--prune-unreachable-nodes
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--prune-unused-constants
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--prune-unused-variables
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--reorder-conditions
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--skip-artificial-tags
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--skip-redundant-tags
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--skip-self-assignments
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--skip-self-comparisons
10,1.0,0,1,12,13,1,13,0,0,0,0,0,26,2,7,0,5,diceThrowCompare,hrg,--skip-unused-tags
122,1.371841155234657,168,0,380,184,9,309,69,31,0,0,1,150,20,8,0,63,ticTacToe,kif,--enable-all-optimizations
151,1.4543650793650793,439,0,733,216,16,578,113,73,0,0,10,150,20,8,0,63,ticTacToe,kif,none
122,1.884169884169884,276,0,488,184,16,291,69,31,0,0,1,150,20,8,0,63,ticTacToe,kif,--compact-comparisons
122,1.371841155234657,168,0,380,184,9,309,69,31,0,0,1,150,20,8,0,63,ticTacToe,kif,--compact-reachability
122,1.4598393574297188,298,0,727,268,9,530,69,31,0,0,218,150,20,8,0,63,ticTacToe,kif,--compact-skip-edges
151,1.3366013071895424,168,0,409,213,9,338,69,31,0,0,1,150,20,8,0,63,ticTacToe,kif,--inline-assignment
122,1.2968299711815563,194,0,450,178,10,421,113,73,0,0,1,150,20,8,0,63,ticTacToe,kif,--inline-reachability
122,1.371841155234657,168,0,380,184,9,309,69,31,0,0,1,150,20,8,0,63,ticTacToe,kif,--join-exclusive-edges
